,Gene ID
11075,FUNDC1
11076,UPRT
11077,GAB3
11078,ZFP92
11079,DOCK11
11080,SPIN4
11081,ASB6
11082,ASB7
11083,ASB8
11084,ASB9
11085,MYL6B
11086,ZNF358
11087,MYO3B
11088,RNF32
11089,APOBEC3D
11090,CHODL
11091,SELENOM
11092,NEK7
11093,ZFP28
11094,C20orf96
11095,ZBTB46
11096,NOL4L
11097,TRIM69
11098,MROH8
11099,SAMD10
11100,BRI3BP
11101,SOGA1
11102,MACROD2
11103,DYNLL2
11104,TMEM37
11105,UBE2F
11106,SMCR8
11107,SRXN1
11108,ROMO1
11109,NEURL2
11110,ZSWIM3
11111,NANP
11112,ZNF280B
11113,SIRPA
11114,SREK1
11115,STK35
11116,MIB2
11117,DUSP19
11118,SAMD8
11119,TRUB1
11120,FRMPD2
11121,VTI1A
11122,EIF5AL1
11123,HECTD2
11124,EIF3LP2
11125,YWHAZP3
11126,CACUL1
11127,LDLRAD3
11128,PSMA8
11129,XRRA1
11130,FAM76B
11131,SESN3
11132,PIWIL4
11133,ARHGAP42
11134,KBTBD3
11135,CWF19L2
11136,POGLUT3
11137,SPINDOC
11138,PLEKHA7
11139,ST13P5
11140,SPTY2D1
11141,DNHD1
11142,PRICKLE1
11143,SLC2A14
11144,BCDIN3D
11145,ALG10B
11146,ZNF664
11147,ETFRF1
11148,CPNE8
11149,TMEM120B
11150,WDR66
11151,GLT1D1
11152,E2F7
11153,CEP83-DT
11154,CFAP54
11155,C12orf66
11156,RPL14P1
11157,C12orf60
11158,FBXL14
11159,HMGA1P3
11160,RAD9B
11161,PHETA1
11162,LACC1
11163,HNRNPA1L2
11164,ST13P4
11165,B3GLCT
11166,SLC38A6
11167,FRMD6-AS1
11168,PTGR2
11169,FAM161B
11170,CEP128
11171,MDP1
11172,LYSMD4
11173,RPS3AP6
11174,FAM81A
11175,LOC145783
11176,C15orf61
11177,HAPLN3
11178,NRG4
11179,FSCN1P1
11180,ZSCAN29
11181,RPS3AP47
11182,TTBK2
11183,CDAN1
11184,ZFP90
11185,CARMIL2
11186,CMTM4
11187,ZNF597
11188,ZNF785
11189,ZNF688
11190,TOM1L2
11191,TEPSIN
11192,B3GNTL1
11193,PIK3R6
11194,SLFN13
11195,ARHGAP27P1
11196,KIF18B
11197,RUNDC1
11198,EME1
11199,TMEM199
11200,PROCA1
11201,DHRS13
11202,KCTD11
11203,LINC02210
11204,TMC8
11205,UPF3AP2
11206,TRIM16L
11207,WIPF2
11208,TMEM99
11209,UPF3AP1
11210,C18orf25
11211,ANKRD29
11212,LINC00526
11213,VSIG10L
11214,ZNF480
11215,ZNF418
11216,ZNF417
11217,ZNF548
11218,ILF3-DT
11219,TPM3P9
11220,ZNF524
11221,ZNF784
11222,ZNF563
11223,SPC24
11224,SIX5
11225,ZNF420
11226,ZNF565
11227,NLRP4
11228,ZNF542P
11229,ZNF582
11230,ZNF583
11231,FAM98C
11232,DPY19L3
11233,TICAM1
11234,ZNF599
11235,PROSER3
11236,ZNF558
11237,LINC00662
11238,ZNF738
11239,ZNF714
11240,ZNF681
11241,C19orf25
11242,ZNF555
11243,ZNF569
11244,ZNF570
11245,C1orf74
11246,CREB3L4
11247,C1orf127
11248,BROX
11249,MRPL20-AS1
11250,C1orf52
11251,PHF13
11252,TLCD4
11253,SLC35F3
11254,PTPRVP
11255,B3GALNT2
11256,MFSD4A
11257,SLC30A7
11258,ZNF436-AS1
11259,MOB3C
11260,RC3H1
11261,ZNF362
11262,LDC1P
11263,CNIH3
11264,MANEAL
11265,IL23R
11266,FAM78B
11267,EXOC8
11268,PDIK1L
11269,CFAP57
11270,CCDC24
11271,BTBD19
11272,CCDC17
11273,RNF187
11274,PYHIN1
11275,GNAS-AS1
11276,LINC00654
11277,SHLD1
11278,LOC149844
11279,COMMD7
11280,LSM14B
11281,SIK1
11282,ZNF295-AS1
11283,SLC9B1
11284,LINC00896
11285,RIMBP3C
11286,YDJC
11287,HSCB
11288,CCDC117
11289,DUSP18
11290,MORC2-AS1
11291,MEI1
11292,PHETA2
11293,NFAM1
11294,PRR34-AS1
11295,CDPF1
11296,GTSE1-DT
11297,TTL
11298,CKAP2L
11299,CBWD2
11300,YWHAZP2
11301,C2orf15
11302,COPS9
11303,COMMD1
11304,ANKAR
11305,FBXO41
11306,TTC30B
11307,LINC00342
11308,GPAT2
11309,ITPRIPL1
11310,LOC150776
11311,RAB6D
11312,FAM117B
11313,PTMAP5
11314,GAREM2
11315,PUS10
11316,LINC01963
11317,SEPTIN10
11318,KANSL1L
11319,ARL6IP6
11320,METTL21A
11321,CCNYL1
11322,KLHL23
11323,SGO2
11324,SLC23A3
11325,FAHD2B
11326,RMDN2
11327,LOC151457
11328,SLC16A14
11329,LINC00471
11330,MSL3P1
11331,ASPRV1
11332,WDSUB1
11333,LBX2-AS1
11334,GPR155
11335,BZW1P2
11336,TTC14
11337,DTX3L
11338,PSMC1P1
11339,SGO1
11340,PPM1L
11341,LRRC34
11342,BTLA
11343,CCDC12
11344,MB21D2
11345,PPP4R2
11346,XXYLT1
11347,RNF38
11348,GLIPR2
11349,LOC152048
11350,ZCWPW2
11351,CMC1
11352,CCDC50
11353,SPICE1
11354,NUDT16P1
11355,NCBP2AS2
11356,CIDECP1
11357,ZNF827
11358,NFXL1
11359,NIPAL1
11360,PAQR3
11361,SHISA3
11362,SCFD2
11363,ZNF595
11364,FAM218A
11365,JAKMIP1
11366,THAP6
11367,FAM53A
11368,PPM1K
11369,TRMT44
11370,RASGEF1B
11371,DAB2IP
11372,SLC38A9
11373,CREBRF
11374,CEP120
11375,TMEM167A
11376,MBLAC2
11377,TMEM161B
11378,SRFBP1
11379,ZMAT2
11380,MARVELD2
11381,BTNL9
11382,ARSK
11383,LOC153684
11384,CCDC112
11385,PPP1R2B
11386,PRELID2
11387,RNF145
11388,SNRNP48
11389,CNKSR3
11390,MBOAT1
11391,RNF217
11392,CCDC167
11393,BMT2
11394,LOC154761
11395,FMC1
11396,AMOT
11397,VKORC1L1
11398,AMOTL1
11399,KCTD7
11400,GIMAP8
11401,ZNF425
11402,LOC155060
11403,ZNF746
11404,ATP6V0E2
11405,AMZ1
11406,SBDSP1
11407,NSUN5P1
11408,RBM33
11409,PRAG1
11410,CDCA2
11411,CYCSP55
11412,TMEM65
11413,SDAD1P1
11414,RDH10
11415,ANKRD46
11416,ESCO2
11417,FBXO16
11418,C8orf37
11419,VPS13B
11420,ERICH1
11421,LYPLA1P3
11422,FAM91A1
11423,CLVS1
11424,CAMSAP1
11425,CDC20P1
11426,MAMDC4
11427,EEF1A1P5
11428,RPS10P3
11429,TTLL11
11430,HSD17B7P2
11431,TTC39B
11432,LDHAP4
11433,TRMT10B
11434,FAM120AOS
11435,RPL4P5
11436,KIAA2026
11437,YBX1P10
11438,ZNF483
11439,KIAA1958
11440,TSTD2
11441,ZNF782
11442,PRUNE2
11443,USP27X-AS1
11444,FAAH2
11445,ZXDB
11446,MOSPD2
11447,LOC158781
11448,RIBC1
11449,NKAPP1
11450,CXorf65
11451,USP51
11452,CH17-340M24.3
11453,CXorf38
11454,FAM122B
11455,FAM122C
11456,USP54
11457,SLC35G1
11458,C11orf65
11459,TMTC2
11460,CLECL1
11461,TMTC3
11462,ALDH1L2
11463,DENND5B
11464,PPTC7
11465,DGKH
11466,CCDC122
11467,GPR180
11468,TMEM229B
11469,SYNE3
11470,SAMD15
11471,NOP9
11472,EML5
11473,OTUD7A
11474,SPRED1
11475,PGBD4
11476,ADAL
11477,ZFPM1
11478,ITPRIPL2
11479,ZFP1
11480,MFSD6L
11481,SLFN5
11482,NAGS
11483,RETREG3
11484,TRPV3
11485,USP32P1
11486,ZNF519
11487,C18orf54
11488,ZNF836
11489,ZNF610
11490,ZNF600
11491,ZNF320
11492,ZNF497
11493,ZNF550
11494,ZNF296
11495,DEDD2
11496,ZNF846
11497,ZNF579
11498,ZNF791
11499,ZNF564
11500,ZNF709
11501,ZNF433
11502,ZNF114
11503,ZNF567
11504,ZNF383
11505,EID2
11506,ZNF780B
11507,PRR22
11508,ZNF100
11509,ZNF540
11510,DENND2C
11511,GBP6
11512,DENND1B
11513,TOR1AIP2
11514,IFNLR1
11515,SASS6
11516,SDE2
11517,CNST
11518,PAQR7
11519,TTC24
11520,APOBEC3H
11521,CCDC138
11522,ADGRF3
11523,OXER1
11524,FAM171B
11525,UBXN2A
11526,DQX1
11527,PARP15
11528,XIRP1
11529,RNF168
11530,PRICKLE2
11531,SPATA5
11532,BBS12
11533,ADGRA3
11534,MMAA
11535,ZBTB49
11536,TIGD2
11537,RASSF6
11538,SGMS2
11539,MIER3
11540,TENT2
11541,DCP2
11542,NIM1K
11543,LCA5
11544,TXLNB
11545,ZNF92
11546,THAP5
11547,CCDC71L
11548,GIMAP7
11549,BHLHA15
11550,ZNF800
11551,TMEM64
11552,ZNF596
11553,OLFML2A
11554,QSOX2
11555,GLIS3
11556,ZNF169
11557,SPIN3
11558,TCEANC
11559,TMEM273
11560,FUT11
11561,PWWP2B
11562,SSBP4
11563,ACTL10
11564,DHX36
11565,GIMAP1
11566,COMMD6
11567,ADAMTS16
11568,PPP1R18
11569,ZNF525
11570,ZNF431
11571,ZNF721
11572,ANKRD24
11573,ZNF384
11574,ASXL1
11575,SYNPO2
11576,RHOV
11577,DSTNP2
11578,LOC171391
11579,ZNF675
11580,PDIA3P1
11581,CLYBL
11582,SPTSSA
11583,POLR3H
11584,ABHD3
11585,PGAM5
11586,DDX50P1
11587,OXCT2P1
11588,HIGD2A
11589,CYS1
11590,AGO3
11591,AGO4
11592,SCAMP5
11593,PRXL2C
11594,ZNF367
11595,METTL15
11596,MPZL3
11597,IMMP1L
11598,RILPL2
11599,AMN1
11600,DTX3
11601,C12orf77
11602,ZFC3H1
11603,PLBD2
11604,EEF2KMT
11605,DCP1B
11606,ANO6
11607,ARID2
11608,PAOX
11609,FAM24B
11610,LINC00638
11611,LINC01599
11612,FAM227B
11613,DNM1P46
11614,UBR1
11615,PATL2
11616,SNAI3-AS1
11617,FCSK
11618,MLKL
11619,ZNF778
11620,ACSF3
11621,WDR90
11622,EME2
11623,NLRC3
11624,NSMCE1
11625,ZNF48
11626,TTC21A
11627,ZNF627
11628,ZNF585A
11629,NLRP7
11630,THAP8
11631,U2AF1L4
11632,ZNF626
11633,NIBAN3
11634,ADM5
11635,ALG14
11636,FAM76A
11637,TMEM201
11638,FAAP20
11639,CC2D1B
11640,NBPF11
11641,NUDT17
11642,TXLNA
11643,KRTCAP2
11644,CRTC2
11645,IBA57
11646,LINC00528
11647,RNF215
11648,APOBEC3F
11649,TET3
11650,ANKRD23
11651,APLF
11652,PIKFYVE
11653,TMEM17
11654,SPRED2
11655,TIGD1
11656,C3orf67
11657,KCTD6
11658,LIPH
11659,ARL13B
11660,DHFR2
11661,RPL22L1
11662,FBXO45
11663,KLHDC8B
11664,MUC20
11665,TVP23C
11666,CENPV
11667,FLCN
11668,PLD6
11669,ARHGAP27
11670,LYRM9
11671,SLC16A13
11672,CENPX
11673,LRRC45
11674,SLC39A11
11675,AMZ2P1
11676,TRIM65
11677,UNC13D
11678,RDM1
11679,RAB12
11680,ZNF584
11681,HACD2
11682,STT3B
11683,PDE12
11684,DENND6A
11685,TIGIT
11686,C4orf46
11687,TIGD4
11688,TMEM154
11689,SMIM14
11690,TMEM192
11691,RWDD4
11692,PRIMPOL
11693,TAPT1
11694,TAPT1-AS1
11695,SPATA24
11696,DNAJC18
11697,LOC202181
11698,CCDC125
11699,GAPT
11700,CMYA5
11701,TRIM39-RPP21
11702,PAXIP1-AS1
11703,ADCK5
11704,TSNARE1
11705,TUBB
11706,R3HCC1
11707,ERICH5
11708,TMEM268
11709,C9orf72
11710,CCDC171
11711,NAIF1
11712,FAM219A
11713,CCDC107
11714,LINC00537
11715,ANKS6
11716,SUSD3
11717,LINC01560
11718,SLC25A43
11719,INTS6L
11720,ZNF449
11721,VMA21
11722,ANO5
11723,HIPK1
11724,SLC44A5
11725,MTLN
11726,C2orf69
11727,DIPK2A
11728,SENP5
11729,USF3
11730,SLC36A1
11731,C6orf163
11732,DHRSX
11733,SAMD9L
11734,AMER2
11735,ATAD3C
11736,USP12
11737,TMEM254-AS1
11738,MTIF3
11739,MED19
11740,ZCCHC24
11741,STOX1
11742,TYSND1
11743,ZNF25
11744,CCNY
11745,HYLS1
11746,TMEM218
11747,SLC37A2
11748,TBCEL
11749,TLCD5
11750,MRPL21
11751,TPCN2
11752,GLYATL2
11753,MPEG1
11754,PATL1
11755,VWCE
11756,CYB561A3
11757,DDIAS
11758,LTO1
11759,LRTOMT
11760,SKA1
11761,OTUD1
11762,OAF
11763,TIGD3
11764,RPS4XP16
11765,RNF152
11766,USP32P2
11767,RPLP0P6
11768,LOC220729
11769,FUNDC2P1
11770,CBWD5
11771,RPSAP15
11772,WAC-AS1
11773,ZNF438
11774,ZEB1-AS1
11775,SLC16A9
11776,MARCHF8
11777,ZNF22-AS1
11778,HNRNPA3
11779,ZNF485
11780,RASGEF1A
11781,REEP3
11782,JMJD1C
11783,FAM171A1
11784,NSUN6
11785,ARL5B
11786,HNRNPUL2
11787,ALKBH3
11788,EEF1AKMT1
11789,SKA3
11790,MICU2
11791,SPATA13
11792,CPNE2
11793,ADGRG5
11794,AK9
11795,NT5DC1
11796,ZUP1
11797,TBC1D32
11798,BEND6
11799,C6orf223
11800,ADCY10P1
11801,OARD1
11802,KIF6
11803,TMEM217
11804,FGD2
11805,C6orf89
11806,SMIM29
11807,LEMD2
11808,ZBTB9
11809,ZBTB12
11810,C6orf136
11811,RANP1
11812,ZSCAN12P1
11813,KDM1B
11814,PHACTR1
11815,SMIM13
11816,SYCP2L
11817,PXDC1
11818,SERPINB9P1
11819,ZSCAN25
11820,FAM200A
11821,TWISTNB
11822,EEF1A1P6
11823,JAZF1
11824,PPP1R35
11825,GPC2
11826,BRAT1
11827,FOXK1
11828,DAGLB
11829,CCZ1B
11830,TMED4
11831,DKFZP586I1420
11832,MTURN
11833,RSBN1L
11834,KIAA1324L
11835,LRWD1
11836,FAM185A
11837,FBXL13
11838,NAPEPLD
11839,ATXN7L1
11840,LNX2
11841,UNC5CL
11842,KCTD20
11843,PXT1
11844,ZSCAN23
11845,TOB2P1
11846,ZNRF2
11847,CNPY4
11848,ATP6V1C2
11849,TXLNGY
11850,CNOT6L
11851,CDC26
11852,IKBKGP1
11853,RNASEH1
11854,AFG1L
11855,STAC3
11856,PELI3
11857,CKS1BP2
11858,CKS1BP3
11859,YWHAQP2
11860,UBE2SP1
11861,POLR2J2
11862,TMEM9
11863,ZNF396
11864,NEIL2
11865,STXBP4
11866,HCG27
11867,CUTALP
11868,PRR14L
11869,RICTOR
11870,IPMK
11871,ZBTB38
11872,SLC25A30
11873,LCLAT1
11874,GPATCH11
11875,ZNF620
11876,ANKRD18A
11877,MMS22L
11878,TTC41P
11879,WASHC2C
11880,WDR27
11881,CERS6
11882,MSRB3
11883,ZDHHC20
11884,YTHDF3
11885,RALGAPA1
11886,KCTD13
11887,ETFBKMT
11888,METAP1D
11889,UBN2
11890,BRWD3
11891,EHBP1L1
11892,NIFK-AS1
11893,FBXO33
11894,RNF169
11895,LCORL
11896,ZDHHC24
11897,MCM9
11898,PROSER2
11899,SLC41A1
11900,LPCAT4
11901,NUDT8
11902,TMEM256
11903,ZDHHC23
11904,RPL9P8
11905,CALHM1
11906,LINC00957
11907,TMEM86B
11908,CBARP
11909,TMCO4
11910,MCOLN2
11911,LRRC57
11912,EIF2S3B
11913,MBLAC1
11914,TCP11L2
11915,ZNF718
11916,RNF144B
11917,ELMOD2
11918,COL24A1
11919,NPNT
11920,TCTEX1D2
11921,INAFM1
11922,C19orf38
11923,SDHAP1
11924,CNEP1R1
11925,PAN3
11926,LINC01619
11927,ZNF549
11928,SYCE2
11929,NAPSB
11930,NUDT14
11931,NATD1
11932,CCDC110
11933,LMNTD2
11934,RPS2P32
11935,GK5
11936,EML3
11937,MFSD8
11938,LYSMD2
11939,BCLAF3
11940,MAP7D2
11941,SERINC5
11942,FRMD3
11943,PLCXD2
11944,ARHGAP30
11945,GCSAM
11946,RNF214
11947,C9orf43
11948,SHPRH
11949,SNX33
11950,LOC257396
11951,TAB3
11952,FAM133B
11953,SVIP
11954,NCR3
11955,SGMS1
11956,ASPM
11957,BOD1L1
11958,TAS2R31
11959,TAS2R20
11960,IL4I1
11961,NSUN5P2
11962,MAGI3
11963,TIPRL
11964,STEAP2
11965,NPHP4
11966,BRD3OS
11967,TAS2R15P
11968,PSMC6P1
11969,MDGA1
11970,RGL4
11971,NUP50P2
11972,NUP50P3
11973,NAP1L5
11974,PIPSL
11975,PGBD2
11976,PGBD3
11977,RNU12
11978,SELENOH
11979,EIF1AXP1
11980,POC1B
11981,FUOM
11982,STK32C
11983,BLOC1S2
11984,RBM20
11985,PDCD4-AS1
11986,NUTM2E
11987,FLJ37201
11988,SBF2-AS1
11989,CSNK2A3
11990,RPS25P1
11991,SLC25A45
11992,NEAT1
11993,BCL9L
11994,PGM2L1
11995,KCTD21
11996,CRACR2B
11997,TMEM80
11998,CCDC88B
11999,TTC9C
12000,HARBI1
12001,LINC00294
12002,OTOGL
12003,C1RL-AS1
12004,CD163L1
12005,ZNF740
12006,RPL13P5
12007,RASSF3
12008,B4GALNT3
12009,ANKRD52
12010,SPRYD4
12011,ADGRD1
12012,LINC01465
12013,DPY19L2
12014,GAS2L3
12015,HECTD4
12016,GATC
12017,MUC19
12018,GXYLT1
12019,FGF14-AS2
12020,CHAMP1
12021,SLC46A3
12022,LINC01588
12023,UBE2L1
12024,TMED8
12025,SNHG10
12026,LINC00641
12027,FAM177A1
12028,CEP170B
12029,TEDC1
12030,LINC00926
12031,ST20-AS1
12032,LOC283710
12033,SAXO2
12034,FAM98B
12035,ELOCP2
12036,HERC2P3
12037,FBXL22
12038,NOMO2
12039,CES4A
12040,BRICD5
12041,PGP
12042,LINC00921
12043,C16orf54
12044,INO80E
12045,LOC283922
12046,NUDT7
12047,FBXL19-AS1
12048,NHLRC4
12049,C16orf91
12050,PKD1P2
12051,PDXDC2P-NPIPB14P
12052,HID1
12053,TSEN54
12054,UBALD2
12055,CCDC57
12056,HEXD
12057,C17orf58
12058,RNF227
12059,LINC00324
12060,CCDC144B
12061,KANSL1
12062,FAM171A2
12063,NEK8
12064,PIGW
12065,CISD3
12066,TMEM102
12067,CAVIN1
12068,SLC26A11
12069,ENDOV
12070,GDPD1
12071,POLRMTP1
12072,NDUFAF8
12073,LOC284191
12074,LGALS9B
12075,METRNL
12076,DLGAP1-AS5
12077,KCTD1
12078,ZADH2
12079,HMSD
12080,ZNF547
12081,ZIK1
12082,ZNF776
12083,ZNF780A
12084,C19orf54
12085,PRR19
12086,ZNF283
12087,PPP1R37
12088,EMC10
12089,LINC01869
12090,ZNF615
12091,ZNF841
12092,ZNF561-AS1
12093,ZNF763
12094,ZNF844
12095,RPL10P16
12096,WDR62
12097,ZFP82
12098,ZNF790-AS1
12099,SLC25A42
12100,LINC00663
12101,ZNF493
12102,LOC284454
12103,ZNF875
12104,LINC01226
12105,NBPF15
12106,FAM102B
12107,SYPL2
12108,CYB561D1
12109,ANKRD34A
12110,RUSC1-AS1
12111,LINC01686
12112,PTGES3P1
12113,LOC284685
12114,ZNF326
12115,RIMKLA
12116,SLC25A34
12117,C20orf204
12118,LINC00494
12119,C20orf197
12120,MIR646HG
12121,MIR663AHG
12122,FRG1BP
12123,RPL13AP7
12124,MIF-AS1
12125,TTC28-AS1
12126,RPL23AP82
12127,RHOQP3
12128,CCDC150
12129,RNF149
12130,CCDC141
12131,STARD7-AS1
12132,RPL18AP6
12133,LOC285074
12134,AHCTF1P1
12135,IAH1
12136,FAM126B
12137,RPL10P6
12138,RUFY4
12139,RGPD4
12140,DUSP28
12141,SLC9A9
12142,EOGT
12143,C3orf38
12144,ZNF619
12145,ZNF621
12146,RABL3
12147,LINC00877
12148,C3orf33
12149,UBQLN4P1
12150,CCDC66
12151,TCAIM
12152,ZNF852
12153,ZNF660
12154,KIF9-AS1
12155,SUMF1
12156,RPUSD3
12157,PRRT3
12158,DPH3
12159,TPRG1
12160,CYP4V2
12161,LOC285442
12162,COX18
12163,FRYL
12164,SEPSECS-AS1
12165,FAM200B
12166,SH3PXD2B
12167,LOC285591
12168,ARL10
12169,KIAA0825
12170,DTWD2
12171,RELL2
12172,C5orf51
12173,LOC285638
12174,RNF180
12175,SREK1IP1
12176,RGMB
12177,CEP57L1
12178,MROCKI
12179,DCBLD1
12180,LY86-AS1
12181,RPL39P3
12182,PRR18
12183,SUMO2P1
12184,HLA-F-AS1
12185,HCG22
12186,COX6A1P2
12187,RPL7L1
12188,THAP5P1
12189,INTS4P1
12190,LINC00174
12191,SNHG15
12192,TCAF2
12193,ZNF775
12194,LINC00996
12195,ZNF789
12196,TPI1P2
12197,FAM86B3P
12198,XKR6
12199,NSMCE2
12200,ZNF707
12201,FAM83H
12202,MICU3
12203,ZNF252P
12204,C8orf31
12205,ZFP41
12206,RNF5P1
12207,TRIQK
12208,DPY19L4
12209,FBXO43
12210,CRB2
12211,SCAI
12212,PAXX
12213,TPRN
12214,FAM78A
12215,ATP11C
12216,LOC286437
12217,RPS2P55
12218,YIPF6
12219,FAM3C2
12220,FIRRE
12221,UBE2E4P
12222,TMSB15B
12223,P2RY8
12224,ILDR1
12225,LIN9
12226,TRIM59
12227,NOP14-AS1
12228,EIF4E3
12229,FAM149B1
12230,RFESD
12231,HMGN2P2
12232,DHRS4L2
12233,CCDC85C
12234,H2AC21
12235,CKS1BP1
12236,DDX51
12237,RHOQP1
12238,HMGN1P1
12239,BNIP3P1
12240,GCATP1
12241,RPL15P2
12242,RPL3P4
12243,RPL7AP6
12244,RAB37
12245,MMAB
12246,SERPINA9
12247,SNAI3
12248,H3C15
12249,UBAC2
12250,H2BU2P
12251,H2BC20P
12252,H2BC19P
12253,H2BP1
12254,ST7-OT4
12255,H2BP2
12256,ANO9
12257,CCDC84
12258,ANKRD13D
12259,ANKRD42
12260,CSTF3-DT
12261,ATP2B1-AS1
12262,TMEM119
12263,LINC01089
12264,C12orf74
12265,WHAMMP3
12266,PKD1P3
12267,PKD1P1
12268,PRSS53
12269,RAB43
12270,JMJD8
12271,METTL2A
12272,LOC339192
12273,ASB16-AS1
12274,C17orf67
12275,OXLD1
12276,CCDC137
12277,ARL16
12278,LINC02693
12279,MSL1
12280,LINC00667
12281,ZNF181
12282,ZNF260
12283,ZNF546
12284,MYPOP
12285,C1orf174
12286,KLHL17
12287,MTMR9LP
12288,ZBTB8OS
12289,ZNF678
12290,ARMH1
12291,ZFP69
12292,SLC35E4
12293,SPOPL
12294,ESPNL
12295,EIF3FP3
12296,LOC339803
12297,C2orf74
12298,CCDC39
12299,GCOM2
12300,STING1
12301,ZC3H12D
12302,MYLK4
12303,ZNF680
12304,FAM221A
12305,TSPAN33
12306,AGBL3
12307,NRBP2
12308,ZNF517
12309,WDR97
12310,TMEM249
12311,ZDHHC21
12312,ACER2
12313,NEXMIF
12314,BEX5
12315,CA5BP1
12316,LHFPL1
12317,NANOS1
12318,HMX3
12319,HNRNPA1P70
12320,ZNF774
12321,ZKSCAN2
12322,ATXN1L
12323,ZNF850
12324,ZNF404
12325,ZNF284
12326,ZSCAN22
12327,CCDC18
12328,OR2T3
12329,NCKAP5
12330,PRORSD1P
12331,SH3RF3
12332,DUBR
12333,HNRNPA1P21
12334,SOWAHB
12335,MSANTD1
12336,ZNF879
12337,FAM174A
12338,MTX3
12339,ZNF391
12340,ZFP57
12341,MACC1
12342,FAM71F2
12343,KIF24
12344,IGFBPL1
12345,ZNF81
12346,SOWAHD
12347,USP32P3
12348,TUBB2B
12349,SLC35B2
12350,SERINC2
12351,C6orf52
12352,PWARSN
12353,GATD1
12354,EP400P1
12355,TMEM255B
12356,ANKDD1A
12357,PKD1P5
12358,CTU2
12359,SKA2
12360,CCDC144CP
12361,MCRIP1
12362,ZNF530
12363,C22orf34
12364,GEN1
12365,FTCDNL1
12366,SPATA3-AS1
12367,WDR53
12368,LNP1
12369,FAM86EP
12370,NIPAL4
12371,NUP43
12372,ZNF713
12373,LINC00265
12374,DPY19L2P2
12375,NMNAT3
12376,CASTOR3
12377,HCG26
12378,ZNF429
12379,RILPL1
12380,LCE1E
12381,SLCO4C1
12382,RAMACL
12383,ZNF445
12384,ANKRD37
12385,GPR141
12386,ZNF233
12387,TICAM2
12388,POLN
12389,BMP8A
12390,PKD1P4
12391,MRPL35P3
12392,EIF4A1P2
12393,VDAC1P6
12394,RFLNB
12395,IRF2BP2
12396,ZBTB41
12397,OTUD4P1
12398,GSTK1
12399,STK19B
12400,DND1
12401,NDUFS7
12402,NHLRC2
12403,GALNT18
12404,NCR3LG1
12405,FAM111B
12406,TMEM179B
12407,TBC1D10C
12408,LOC374443
12409,C12orf42
12410,TEX9
12411,KIF7
12412,ZNF710
12413,HDDC3
12414,WASH3P
12415,WASH4P
12416,LRRC37A3
12417,ATP9B
12418,HSD11B1L
12419,ZNF699
12420,TMEM205
12421,YJEFN3
12422,ZNF829
12423,ZNF568
12424,ZSWIM9
12425,ZNF773
12426,SVBP
12427,MIGA1
12428,SFT2D2
12429,MIA3
12430,FAM89A
12431,PI4KAP2
12432,PFN4
12433,FAM228B
12434,ANKRD36
12435,WASH2P
12436,RBM43
12437,CERKL
12438,C3orf62
12439,STIMATE
12440,NRROS
12441,C5orf34
12442,MAST4
12443,SIMC1
12444,GUSBP4
12445,KCP
12446,WASH5P
12447,PTAR1
12448,ERCC6L2
12449,SWI5
12450,PNPLA7
12451,AGRN
12452,CYSRT1
12453,RAB15
12454,SLC27A1
12455,RPS10P7
12456,E2F6P2
12457,ZC3H6
12458,CA13
12459,RN7SL2
12460,RN7SL3
12461,CENPS
12462,LINC-PINT
12463,NHLRC1
12464,MALAT1
12465,RNF138P1
12466,PSMA3-AS1
12467,CHKB-CPT1B
12468,ZFP91-CNTF
12469,E2F6P1
12470,AMIGO3
12471,ZKSCAN4
12472,GUSBP2
12473,SNHG5
12474,SUMO4
12475,RPL29P4
12476,CENPW
12477,SOGA3
12478,CEP85L
12479,SLC7A5P2
12480,C6orf120
12481,ZNF322P1
12482,NSUN4
12483,THEMIS
12484,RASL11A
12485,GPR153
12486,TMEM189
12487,ILDR2
12488,WASHC2A
12489,C10orf99
12490,CC2D2B
12491,C10orf143
12492,GVINP1
12493,RPL21P97
12494,LIPT2
12495,RPL13AP20
12496,REP15
12497,RPSAP12
12498,C12orf75
12499,KMT5A
12500,NHLRC3
12501,IGHV1OR15-1
12502,GOLGA2P7
12503,C16orf87
12504,HNRNPA1P7
12505,C16orf86
12506,SCIMP
12507,C17orf100
12508,RPS18P12
12509,LRRC75A
12510,RPL13P12
12511,RPS7P1
12512,CCDC103
12513,YPEL2
12514,RPL7AP66
12515,ZNF788P
12516,CLEC17A
12517,RPSAP58
12518,ZNF790
12519,BLOC1S3
12520,RPS9P4
12521,ZNF808
12522,ZNF888
12523,ZNF761
12524,TMEM238
12525,ZNF470
12526,ZNF749
12527,ZNF324B
12528,RNF207
12529,HS6ST1P1
12530,DIPK1A
12531,NOTCH2NLA
12532,LINC01138
12533,LYSMD1
12534,TMEM81
12535,LOC388734
12536,COA6
12537,SMIM26
12538,SNHG17
12539,OGFRP1
12540,RPL5P34
12541,LOC388955
12542,C2orf78
12543,BOLA3
12544,C2orf81
12545,C2orf68
12546,PLEKHM3
12547,RPS27P4
12548,INKA1
12549,ARMC10P1
12550,RPL21P39
12551,SETP14
12552,LEKR1
12553,SMIM20
12554,BEND4
12555,LRRC14B
12556,ANXA2R
12557,PROB1
12558,ARHGEF37
12559,RPL10P9
12560,PSMG4
12561,SAMD5
12562,RPL27AP6
