Short Gene Name,logFC,logCPM,PValue
NCOA3,-0.058126916,4.973166707,0.654865866
RETSAT,0.612766064,6.100147777,0.157947327
BCL2L13,-0.591305569,4.82651849,0.002237019
TTC12,0.407524691,6.477711409,0.100617652
SLC25A1,0.105407311,7.096741196,0.477098312
EPS15,-0.277407122,6.337831381,0.012782429
SEPHS1,-0.007899819,5.689100635,1
HS2ST1,-0.397727173,6.492986276,0.015815831
ZFYVE20,0.154226491,6.705014187,0.149615226
BRPF3,-0.722434402,5.29371811,0.03302622
TTC21B,-0.224723168,4.571272897,0.194558322
MAML1,0.081882947,5.516109056,0.478324887
ZBED6,0.133357719,4.87138883,0.423733107
RB1,-0.00159689,5.532078836,1
GPM6A,0.026603153,5.924794327,0.950244377
RPL17-C18orf32,0.02891212,5.125983247,0.823608859
SLC33A1,0.035898181,6.107660967,0.840225224
UBE3A,-0.236153314,4.757565701,0.111612075
PNMA3,-0.012910088,7.444358059,0.91573159
SOX1,0.240332498,7.139703186,0.266685595
KCTD18,0.147879017,5.587239144,0.237845897
PTOV1,-0.227446386,5.045470548,0.124974449
BAX,-0.079152335,4.717676753,0.658086061
UXS1,-0.591827428,5.211393612,0.045796341
9/8/2021 0:00,0.129917544,5.637946964,0.395700969
BRI3,-0.545354331,7.300296765,0.045112439
SRGAP2,-0.145317902,5.50834747,0.220572395
INPP5B,0.116754937,5.765922658,0.436035898
POLDIP3,0.17085057,6.870965842,0.738014663
NRD1,0.064193763,5.400954804,0.632752439
C2orf44,-0.269241586,8.487699626,0.151063995
AEBP1,-0.17544763,7.131652375,0.218529962
LLGL1,-0.05792034,5.87844248,0.691928884
AGO3,0.255048974,4.82700332,0.342912495
ARID4B,-0.06690501,7.04642997,0.408742547
LINC01315,0.103788001,4.839665487,0.538410541
GNB2,0.66581032,7.886173296,0.425234306
ZNF768,0.112371978,4.623977754,0.481780143
GUCD1,-0.08193369,5.528923972,0.476334411
FUBP3,-0.003971399,4.750938195,0.992836706
CTTNBP2NL,-0.263038525,4.475150726,0.141772038
PCYT2,-0.035041384,4.740003852,0.885656999
IQSEC2,0.010085141,4.668861012,0.985238456
XPNPEP1,0.139247164,5.599986189,0.313483339
PYGB,0.236416615,4.762741764,0.206968417
TCEB3,0.440058193,5.383267145,0.028457938
CEP19,-0.314768058,5.008562462,0.269962097
GCLM,0.074844456,6.192761275,0.738762839
MTIF3,-0.235715728,4.74457141,0.098241828
DDB1,-0.051594414,8.962172081,0.6772236
C3orf38,-0.588999286,5.022350045,0.000809504
DSTYK,-0.322740876,6.236984447,0.284957088
MRPS11,0.133860911,5.267655525,0.284420404
NDUFA6-AS1,-0.067423795,5.274052285,0.538503691
CCBL2,-0.033909402,4.790445082,0.909015699
MTSS1L,-0.024194526,5.180111211,0.851065208
CCDC66,-0.059336989,6.151764257,0.692713364
MCM5,-0.095959705,5.29488166,0.502252798
HAUS3,-0.01982292,9.062408358,0.912634287
SLC27A3,0.086506481,5.043264159,0.492436698
SPC25,-0.046478346,6.393555501,0.638611072
FAM114A2,-0.552377515,6.444104905,0.025279197
SNORA14B,0.073052617,4.597160599,0.681299646
C2orf49,0.08659796,9.138612717,0.562185545
GSTCD,0.841975386,6.402905528,0.015590134
ERO1L,0.348085164,4.835024137,0.024981118
NPRL2,0.354379947,5.961125677,0.084334608
SEMA7A,-0.023229003,5.258762729,0.889938387
MRPL54,0.419421949,4.578961047,0.018955641
KRT17,0.514103253,5.939166605,0.003441397
MKS1,0.111920346,5.367564575,0.427998758
BLOC1S3,0.043382377,5.196559968,0.807832536
AFTPH,-0.010940262,4.944551921,1
RITA1,-0.046917631,9.109256995,0.816836465
CALM2,-0.216202398,5.156567504,0.569513117
FST,-0.103340072,6.736999145,0.345208716
CHD6,0.164563125,5.429097208,0.229745983
LOC101927720,0.156947181,4.681339331,0.376430304
MBOAT2,0.412406901,4.863489299,0.008593998
ULK1,1.003061957,5.258010506,0.143507998
RAI14,0.222748622,5.881710861,0.178425626
ATXN2L,0.198892531,5.169440983,0.317846124
HDGFRP3,0.04124889,8.994245713,0.705395575
N4BP2L2,0.167644129,7.987909536,0.18311341
IKBKAP,0.194970194,5.929716721,0.10148702
ZBTB43,-0.168077507,7.941499117,0.414239392
XIST,-0.047371475,6.058822574,0.682134819
DERL1,0.003163812,7.466756932,1
MPP5,0.17862219,4.571067247,0.385557944
RAC2,0.043979547,5.29901398,0.768433371
IKZF4,-0.465749289,6.730309125,0.129386168
ANGPTL2,-0.199388182,5.285984032,0.154479736
MTA1,-0.147044592,5.618036427,0.370159465
HSPBP1,-0.022518864,5.700238767,0.801395234
WFIKKN2,0.173288954,5.425427916,0.155910886
TMEM200C,0.210984346,6.355108888,0.532413905
UBE2M,0.064464364,5.116760841,0.693056389
DCLRE1B,0.012529318,4.774359514,0.922213187
FSCN1,0.190911776,5.213229282,0.158903067
ZNF625,0.016742697,7.505101391,0.928234672
PVRL1,-0.13884484,6.366249116,0.153674093
TTTY15,-0.045658767,4.986127646,0.801459179
SNORA71B,0.014063989,9.018233202,0.940759837
SIGMAR1,0.337753484,5.032925942,0.051035156
HINFP,0.099232628,6.366592783,0.532008506
PTRHD1,0.173566329,4.591756269,0.35145176
GBAS,-0.035591848,5.287902939,0.915029337
HES6,-0.031435878,5.257754025,0.821496138
GPR98,0.37123432,8.530806369,0.740422346
SMOC1,-0.069136901,8.886208,0.734174375
CTBP1-AS,0.016964579,5.690063825,0.84348473
KIF7,0.665576464,4.609882475,0.032365997
DPP9,-0.008698009,6.229741352,0.948787984
CIB2,-0.039374683,8.825884644,0.850602761
BRD8,0.256518149,5.854237827,0.036033658
ZNF25,-0.167755122,5.039252876,0.233769747
SLC25A17,-0.087175918,5.504738118,0.484685701
TCEA2,-0.013335182,4.972918361,0.993458053
TMEM189,0.390418803,6.165661874,0.06684544
TMEM70,-0.008961471,8.023975319,0.943202071
FIP1L1,0.378770016,5.161278799,0.253946604
GLIS2,-0.118807709,4.722025794,0.530969682
GTF2A1,-0.219971829,7.861990728,0.072515451
TXNL4B,-0.053995499,5.895172936,0.563497222
C17orf97,0.222077808,5.700075634,0.115082446
LINC00938,0.114952341,5.392823553,0.339812743
LANCL2,-0.526416996,6.406236997,0.058497948
FHL3,-0.045384566,5.922257503,0.739995146
SEMA4C,0.077282742,5.068110354,0.559099302
DPPA4,0.001398494,5.201095332,1
PALM,-0.090574648,4.633324635,0.646191848
DIXDC1,0.011807368,5.565976219,0.903058334
PPP2R1A,0.185424304,4.613121505,0.333961081
SPOCK2,-0.001199681,4.76170737,1
ARHGAP17,-0.001965756,4.930474733,1
CARS,0.163649088,4.563343501,0.764265888
PFN1,-0.132691718,7.423669277,0.298526817
KIAA1244,0.073658242,4.684891007,0.684482184
DCAF12,-0.158531977,9.543907447,0.230445097
TMEM8B,-0.142183119,7.483346598,0.122581283
WHAMMP1,0.203223273,5.086979144,0.14426843
ANXA8L1,-0.197083139,9.768751573,0.735134007
C2orf47,0.128752053,4.666257084,0.490147341
RPF1,0.048808628,5.098991884,0.786059462
ICT1,0.006755351,5.45127642,1
UBTF,-0.366287294,5.616735079,0.0670165
YES1,0.080720091,5.353268036,0.669872762
SNORD42B,0.093078147,4.948590494,0.667277897
MYOG,-0.250022879,8.332549925,0.023884004
BPTF,-0.181494881,4.615231561,0.280564785
NDUFA11,0.28811044,5.594531626,0.065104858
PRR12,-0.015575665,4.902535695,1
ODF3B,0.127864041,4.952498585,0.431220264
LINC00982,-0.023376241,4.700821516,0.927222884
ZNF845,0.368302055,4.658728018,0.028661217
PDE4DIP,0.01821645,5.113116197,0.968973668
RPS27A,-0.086601965,5.040591379,0.580076292
ATPIF1,-0.185455363,4.672211266,0.256528625
LSM6,0.0275083,9.589991492,0.92870635
MCF2L,0.627989168,5.590040949,0.087254447
HARS2,-0.012204483,4.57898427,1
SNORD56,0.171704366,4.510862858,0.311373795
COPG2,-0.471587576,5.220564647,0.018112674
ZNF33B,0.057335641,5.790619145,0.802306002
CD320,-0.235422678,11.48817209,0.041594687
CHST12,0.891516092,6.851640425,0.754720605
HCN3,0.043835493,5.157820676,0.825788311
TMEM164,0.342302473,6.4126856,0.006950439
ZNF446,0.055516293,5.666077759,0.630360245
CKM,0.322571436,5.589889706,0.100781007
C10orf32,0.025398992,5.158868895,0.897416122
MIR34A,-0.131075084,10.88355766,0.441386442
EML4,-0.093278796,11.4441713,0.514640832
FBXW11,0.057287753,4.976534673,0.793858899
BBS4,0.912267401,4.559780591,0.000140432
CDR2L,0.012339965,5.944896727,0.875566839
CIRH1A,0.075642475,4.679736232,0.663062927
MPST,-0.070173356,6.641066205,0.838512872
FBXL5,0.567686614,7.862799134,0.001695953
CDH4,-0.078632644,4.638808882,0.633372775
BSDC1,0.108775855,6.477244559,0.678149528
GTF2H2B,0.080720174,5.681032504,0.751306297
CCND1,-0.256118068,5.760079797,0.025679109
PSMD11,0.506561664,5.246385933,0.009349376
LINC00966,0.047809451,6.261967514,0.677086772
EHD2,-0.035519148,5.964474072,0.777392508
INAFM2,0.019235593,4.871024757,0.925324494
FZD9,0.184954284,5.041517306,0.187411361
FEM1C,-0.127017157,4.825361978,0.52444323
CD2AP,0.101890285,4.614244332,0.573094369
DLC1,-0.076454723,4.701701917,0.617199278
WWC3,-0.051364221,4.557268149,0.883936671
PPP2R5C,-0.080791783,4.784389171,0.629193632
CAPN15,0.020735782,5.628972859,0.811432887
SLC25A22,0.101775067,5.653733229,0.452920285
CUL4A,-1.038843047,10.16462132,0.000500591
LINC00504,0.181150303,5.05160986,0.351272523
TUBGCP3,-0.420731069,5.044514605,0.092939459
SCARNA9,0.129545143,4.899531536,0.420666356
DCUN1D5,0.062215937,6.816747587,0.582677383
DNAJC7,0.151366835,5.075947188,0.24844461
SOCS6,-0.083236194,4.779964656,0.646906195
CHAF1A,-0.03449457,4.645865261,0.925528989
ISLR2,-0.060567638,5.590932064,0.628204153
ADSL,-0.020508058,5.434366984,0.874253923
SGIP1,0.381755616,5.393889277,0.006544998
PLAUR,-0.162019743,11.33734649,0.193923516
FBXO8,0.596262775,4.540479696,0.003499527
KNSTRN,0.135687926,4.82849959,0.391370246
RELA,-0.143256854,4.841092104,0.315715859
TMBIM4,0.098607215,6.384815502,0.315454851
GGNBP2,0.260250047,5.187659837,0.112244583
HERC2P2,0.16049355,6.049441112,0.199315249
HIGD1A,0.190615513,5.039597863,0.187411361
NEK11,0.032121228,4.697925812,0.919788907
RANBP10,-0.195488048,4.844437322,0.355986702
TRAF4,-0.036016947,5.341437097,0.843715592
TRAF3IP2-AS1,0.082067841,4.766223263,0.5973731
DHRS11,-0.264147025,5.581690098,0.517523318
TAF6,0.49317174,5.289025811,0.245727012
CTNNB1,0.010897991,5.159269011,0.825788311
WDR11,0.136029695,5.98586994,0.469756399
SRI,-0.207127281,7.93177008,0.066291166
NRCAM,0.031914504,6.244665321,0.8750299
TMEM178B,0.329801825,6.307219889,0.127786501
CLIP4,-0.055164199,5.662840347,0.547465344
STAM,0.133255462,6.243750102,0.165307647
ZNF512,0.24487635,5.794492483,0.107580831
FAM73A,-0.160064577,11.96382411,0.18283055
SAP30,-0.101253888,11.2722846,0.431017333
LOC728407,0.03316134,5.823586337,0.932730135
STUB1,0.238781624,4.526781268,0.266565156
DIAPH2,-0.085324617,11.29070465,0.29626548
HCFC1,0.367515607,5.039500926,0.011588941
TOMM40,-0.498963151,4.452508594,0.015045747
CPNE1,-0.083882372,6.13308547,0.540268916
LYPLA1,-0.017366178,6.957492888,0.890005259
DDIT3,0.143372237,5.009933276,0.309175008
ERCC4,0.074596748,6.061441675,0.590757277
WWOX,0.319074954,5.122785688,0.162595491
DPM3,-0.026764195,4.827544528,0.972344074
VPS36,0.108492416,6.563643849,0.525577544
ADAMTS4,-0.201475529,5.334034764,0.268480448
ZNF689,0.187021348,5.479717997,0.169587748
ME3,-0.263785467,4.755723311,0.114576772
MRPL10,0.813737137,11.51030941,0.032748056
SUPT20H,-0.003957648,6.861946891,0.965674002
ST8SIA2,1.21904879,7.226751647,0.264557599
CRISPLD1,0.009598309,6.690962743,0.937648066
ACTB,-0.029857527,6.637180454,0.804879517
SMARCA4,0.38218794,5.70757798,0.084779293
DSC3,-0.068593126,6.178018366,0.476871742
HIC2,-0.196496511,5.07853945,0.120702556
UPF1,-0.108338454,6.826333683,0.803685887
PCDHGC3,-0.579146755,5.143156358,0.001549637
MRPL43,0.344978379,9.921892677,0.551503295
STARD3,-0.115438954,4.550745954,0.594452675
RIMKLB,-0.066823816,4.71552345,0.743145492
TFE3,0.14209687,5.065646791,0.345679644
UQCR11,0.213582163,4.560780331,0.208450942
GEMIN2,0.393977486,4.678480137,0.017656033
IFT80,0.280120948,5.607290456,0.339189377
CHAF1B,-0.053849104,5.653719384,0.749603879
RAB13,0.044552808,5.341694787,0.73947597
SPR,-0.038127717,5.391175623,0.820221601
PUS7,-0.139063271,4.858620611,0.395421072
SNORD116-21,0.380710749,4.684814444,0.02359308
RWDD2B,0.480849539,5.632688841,0.002087773
UQCRFS1,0.203973687,5.347496873,0.277267975
TMEM178A,-0.447134852,5.456904832,0.04597656
ZNF571,-0.419342249,7.844575045,0.016341586
SNORD115-22,-0.011125157,13.75547468,0.936932803
PSEN2,0.369543308,5.501754849,0.219498941
AP2S1,-1.523293993,5.2867194,0.002737979
SOX2,-0.024399482,5.162834186,0.900052627
POC5,-0.007299553,6.821861492,0.949614554
ADAM12,-0.048010536,4.899048899,0.893763162
LRRC73,0.002369493,6.849707328,1
LRRC8D,0.014833055,5.0540105,1
ZNF395,0.019213022,4.787365714,0.891490399
ARIH1,0.207449794,6.558141417,0.063884239
RFFL,-0.35328175,5.486671137,0.1254061
SLC2A13,0.417115219,4.719828971,0.010565441
WDR55,0.416596832,4.916685859,0.01239868
TTC31,-0.016947221,5.505859185,1
PDXDC2P,-0.064853298,4.858666834,0.618333733
XKR4,0.32925461,5.939171962,0.142073468
NOMO3,-0.188446512,5.049548606,0.19248548
MED18,-0.020807809,4.797093458,0.871849618
CXADR,-0.125520995,5.420565331,0.299343336
SMG8,0.008446427,4.950715914,0.947446077
ATCAY,0.206522958,5.526105003,0.115308757
PPOX,0.223728615,4.996024158,0.123306358
AEN,0.439365628,5.03274201,0.037438488
PELO,0.016359756,5.37927748,0.963159992
LOC550643,0.002317927,5.580167606,1
SC5D,-0.038092858,5.186600139,0.833845367
SYNGR1,0.008053392,6.91376913,0.934647373
LRRTM2,-0.782340314,7.726183412,0.007182735
TRIP4,-0.070883886,5.168602624,0.583406279
UNC50,-0.061408242,4.966387296,0.689804608
C18orf8,0.096649896,4.915240752,0.501075659
ARHGEF19,0.110817025,4.643221398,0.578663891
TTC26,-0.428660395,5.357803512,0.198436595
COX10,0.231252145,5.303670348,0.056220905
LTBP4,0.033582941,7.29570938,0.827516167
DIP2A,0.079549572,4.73363295,0.731074725
GALK1,-0.134391951,4.582142775,0.64486736
DDX21,0.162315073,4.879138046,0.320413699
NUP88,-0.362947634,8.23139132,0.404716181
TCF20,-0.186487075,6.156028994,0.053786033
CEP290,-0.215681887,5.949035538,0.246660829
NSFL1C,-0.085370153,7.575578692,0.351309834
PPP1R3C,-0.059366109,5.621466089,0.780462954
CCNY,0.153098987,6.147690299,0.250579764
HNRNPAB,-0.055514046,6.635531424,0.806033806
CDK6,0.14065964,4.777399623,0.367318801
ZKSCAN1,-0.244438313,6.589895718,0.033238497
ZNF653,0.149275797,9.651931885,0.27031381
PLAC9,-0.072525873,4.528785286,0.716690934
MME,-0.097746316,6.173202708,0.617212113
DHRS1,-0.06311664,5.319876199,0.703814259
KANK2,2.008545715,6.976462801,0.432898727
APOBEC3C,0.127554374,7.311455206,0.404112556
FAM60A,0.135682805,6.392792433,0.165433177
PTPRM,0.019319328,4.976497057,0.948015746
SHARPIN,-0.203044537,4.705296197,0.312662422
ANXA2,0.067976925,4.728791247,0.828145064
MFI2,0.095954745,4.832331368,0.553784782
EAPP,-0.263450061,7.776027561,0.031493954
IREB2,0.056915861,4.732135159,0.814274014
KIAA1324L,7.62E-05,4.757305949,1
MED30,0.853820018,11.62946878,0.028555133
SAMHD1,0.064309494,4.889744228,0.708889754
ILKAP,-0.147610044,4.693308566,0.407506293
FRMD8,-0.177958222,11.52545746,0.137436485
ACP1,0.276341315,5.297201203,0.198246088
EIF3G,0.085882302,4.960167839,0.509076311
ZBED5,-0.526976505,7.407079957,0.05995674
MRPL28,1.176502043,4.548437414,0.001782357
SOX2-OT,0.049504125,6.588568214,0.698357406
SLC35C1,0.110837315,4.796346941,0.566280259
FBXO17,0.113712093,5.591739668,0.34486716
ADSS,-0.068578454,7.65937097,0.461703314
FN3K,-0.103732118,5.132067393,0.474114155
SPG21,-0.164719868,6.37579358,0.206370026
WDR6,0.002581346,4.718021488,1
TGOLN2,0.401971513,5.013040547,0.023287062
PICK1,0.443145049,5.015341918,0.022699733
CEP72,-0.091739829,5.976601644,0.495506629
DHRS7,0.068755952,5.423730673,0.616182466
MYH10,0.072705807,4.730682878,0.689853138
DAB2IP,-1.187223923,5.180446702,5.51E-05
FAM73B,0.069470743,4.962608167,0.627122152
KPNA4,0.370094727,5.162036628,0.079391989
ACADM,-0.469777613,7.373774316,0.013809069
MOSPD3,0.014885308,5.89075386,0.955690362
SNORD116-20,-0.479812133,6.941517213,0.075986583
RMND5B,0.030714358,4.838339782,0.938874315
PRH1-PRR4,-0.267193432,5.238002469,0.063215499
GAPDH,-0.2975259,7.458050553,0.003509307
SLC25A32,0.021099127,5.359960107,0.94184949
PPP2R5B,0.501514817,4.888057319,0.081051392
TBR1,-0.030140588,7.081197728,0.8321631
EEF1E1,0.010178008,5.495625008,1
CELF3,0.016578278,5.914305057,0.842860545
TTYH2,0.277553155,5.414816354,0.041151674
ARL2,-0.072760604,6.782204658,0.676302914
THAP11,-0.110774384,4.997116872,0.494331622
PKNOX1,-0.122575769,6.917628909,0.296337283
NONO,1.424594037,7.059985962,0.528527027
TCTN3,0.101749813,4.93472344,0.504322069
PSMC1,0.012960686,8.305727875,0.909320013
GABARAPL1,0.249020002,4.789594451,0.202100363
FAT1,0.182293247,5.550035208,0.116205487
DOLK,-0.326715685,5.632159041,0.033591609
IGSF9,-0.171981554,5.32248396,0.525116696
SPC24,-0.149877143,9.407051276,0.496175416
TMEM131,-0.587019807,7.573524791,0.003135132
MAD2L2,0.076929129,5.247935859,0.541616715
GPC3,0.131629691,4.886426049,0.375357327
APOC1,0.00555579,6.073242059,1
LOC645513,0.111140857,6.112686473,0.60272717
KIAA0895L,0.227377111,4.596813339,0.205446798
C19orf53,0.236488933,6.083292419,0.301839881
GLOD4,0.045903093,5.13401603,0.770630302
DPY30,-0.073583878,5.035097495,0.682927609
DCUN1D3,0.008454333,5.082171199,0.968905523
ST6GAL1,0.039000921,4.702228292,0.876529411
MYH3,1.061486829,11.88793885,0.007156716
LRP2,0.017256347,5.190711312,0.934456396
AGBL5,0.277808799,5.01205214,0.059987747
COX7B,-0.139097772,4.606444185,0.406219809
PMF1-BGLAP,-0.127882342,5.08610576,0.337397903
HIST2H2BA,-0.086846068,4.682458854,0.638828027
SNORD126,-0.309319227,5.786076507,0.060359516
CCND2-AS1,0.12286449,6.415329195,0.362742999
RPAIN,0.023446083,5.306348964,0.866542924
ENAH,-0.135679541,11.67422425,0.225094513
RNF146,0.497630845,4.780144476,0.05752626
CDC42EP5,-0.040548274,5.799559239,0.792894784
PPP1R26,-0.418171658,5.474045546,0.006432787
SEC24B,0.067431663,5.09302408,0.644754975
CDK2AP2,0.240316058,6.45074161,0.094715406
RYBP,0.320498629,4.910152315,0.079811425
PSMD13,0.214841283,5.620113371,0.400503907
LOC100132815,-0.207632391,4.798442,0.350189543
ZNF141,0.039309468,6.52845542,0.823506124
ZBTB37,0.186394248,5.096393529,0.190253714
OBSL1,0.006146827,5.039913806,1
TEFM,0.704199042,7.129985399,0.083135149
APH1B,-0.088437049,9.641433418,0.69181291
C11orf87,-0.809754106,4.811473075,0.000313887
EDEM2,-0.604589118,6.307831339,0.02704114
MAPKAPK3,0.147283725,4.455229131,0.682096933
TTC30B,0.220034452,5.406159592,0.155912991
LAMTOR2,0.201190333,4.441595402,0.506639473
ASAH1,-0.022968077,5.743710169,0.910124341
RELL1,0.093010468,6.47923498,0.570585348
SLC35B3,-0.408802191,5.124940275,0.187157823
TBKBP1,-0.039695541,5.850592791,0.751182035
SUGT1,0.170186387,4.923746988,0.238724619
DHRS4,-0.023855561,5.066800283,0.88153047
PBX1,-0.22609498,5.613993842,0.161002547
PRR7,0.210947062,4.953218495,0.39558814
KLHL2,-0.086774624,5.67093501,0.477400579
ITGA5,0.397841859,4.755898014,0.050596366
ABCC10,1.521689276,8.802066107,0.601031969
CCT6A,0.009208111,4.966281176,0.989219762
KLF12,-0.08943135,6.259981372,0.494843893
HAUS2,-0.284265766,5.42922375,0.338026546
TRIM24,-0.127786979,5.183502996,0.468146743
IDH3A,0.031921217,5.246758532,0.831872704
OIP5,0.27555329,4.890892639,0.103512526
HMP19,0.095486725,4.835975063,0.487430011
TYROBP,0.533045113,5.313631806,0.107202172
ZCCHC6,-0.008638917,4.683825325,1
LINC00152,-0.340838764,4.737911352,0.025653299
TMEM50B,-0.14421222,8.033118916,0.140479325
ZSCAN9,0.0818255,4.950080433,0.607319786
TCEAL5,-0.341563647,4.841985698,0.016950435
GPS2,0.084437119,4.81714095,0.946417991
PDHB,0.011304796,6.448053027,0.979484772
PAPOLG,0.159707111,5.27826819,0.222591941
GNA13,-0.05622935,9.189120332,0.769499214
RIBC2,-0.846276583,4.955670985,0.006643192
KCNMA1,-0.32836488,4.785471579,0.114222544
HECTD1,0.027277291,6.859916833,0.819795057
GNL3,-0.076979266,4.676688324,0.74842309
SGTB,0.487013156,7.459040486,0.069492656
PPP3CB,0.026705864,5.868596419,0.897017699
GTF3C6,0.188391475,5.864240863,0.097515629
MEX3B,-0.203090527,4.959618851,0.142308174
SYNGR2,-0.06602153,5.318576842,0.54689116
NDUFB6,0.220762189,5.597516541,0.31777316
SOD2,0.028075754,5.769575426,0.775471558
SBK1,0.018043041,5.287888208,0.964332183
DZIP1,-0.127997432,4.724291705,0.429676428
TMEM19,0.113121969,4.861719724,0.413303307
DCAF17,0.175826601,4.806689628,0.318860421
ABLIM1,0.136072205,5.953943916,0.17886797
ALG5,-0.369283334,11.51524761,0.000735203
RAD51C,-0.104011772,5.734735162,0.39167399
ZNF786,0.198819434,5.228226888,0.754687823
WRNIP1,0.10814388,4.858493512,0.541677602
TTC33,0.056216016,4.680186188,0.788874524
PMVK,0.13904903,5.526490163,0.649696241
MFSD3,0.033569374,5.225695949,0.927225789
HAX1,0.030357694,4.930366848,0.887583448
GAP43,0.20404872,4.569478821,0.269424876
BAG3,-0.074082102,5.075835264,0.666882923
AKAP6,0.018217635,5.229558633,0.900162846
ARID3B,-0.397528634,4.789750896,0.026321632
BACE1-AS,-0.092745334,7.979825877,0.366438859
DGCR14,0.093917071,6.459605336,0.349588931
CDH1,-0.294485682,7.802302311,0.044022577
WASL,0.067253661,5.107550149,0.64692258
MBD1,-0.07111764,4.687667874,0.734586368
EARS2,-0.341354989,4.766761456,0.103954236
PALD1,0.082397314,4.999488558,0.548094865
ZNF646,0.067413323,5.474690116,0.619601164
RGMB,0.039068372,6.423511664,0.764487446
LRIG3,-0.330743597,6.862163507,0.092275252
UPF3B,0.1024538,7.495164061,0.373942928
B9D1,-0.14329433,5.085756974,0.487271211
LPL,0.088442757,5.784889433,0.596792148
ZBTB1,-0.124333507,4.618065188,0.492871308
