"","logFC","logCPM","LR","PValue"
"3323",-13.5601319026251,6.39337072939278,5603.54500836455,0
"3324",-14.2654895191248,5.69929074388962,-77571457.0357847,1
"3326",-14.0773203444157,6.125333841778,-77545323.673155,1
"3327",-15.2675820854049,5.04336247764335,7198.06435471589,0
"3328",-12.8997573818774,7.1062198299333,1048.06704609632,6.40419789629994e-230
"3332",-15.4493187271078,4.7920515879616,-77676665.6018854,1
"3334",-15.0819500140627,5.09518873714901,-77652778.5843867,1
"3335",-14.6800097880509,5.35977567796284,-77617010.8457097,1
"3337",-14.3251885237926,5.45214898184129,-77575177.5264537,1
"3338",-15.2223318332442,4.92099312903385,-77664447.4216307,1
"3339",-15.5663134360701,4.85602624238267,-77685596.1465827,1
"3343",-15.1939681822704,4.93708742568598,-77660661.6314772,1
"3348",-14.2180989588053,5.7235388327093,-77562493.5285797,1
"3350",-14.3607612547424,5.65573964239458,4958.76698503128,0
"3353",-14.6113697013892,5.85454992770293,431.476983177045,7.75218360423996e-96
"3356",-15.475667044045,4.91054263830441,-77680651.4491376,1
"3362",-14.6152872578514,5.42865439984913,-77609890.5018188,1
"3368",-14.8800730450673,5.40080614297311,5908.73027395978,0
"3369",-15.4444157942461,4.97426853534934,-77678172.9627561,1
"3370",-15.5714819451551,4.84012742575975,-77684727.5720439,1
"3371",-15.1464781373648,5.0178736992118,-77657482.798243,1
"3372",-15.4547732660374,4.69838529928246,-77676374.826393,1
"3373",-14.586296458421,5.41183079002928,3893.02022884088,0
"3375",-12.2715007519725,6.9524507133749,134.662207180101,3.91402117397471e-31
"3377",-8.79274208343409,11.0226069450296,1288.87038722281,2.96381166274037e-282
"3381",-15.7767445147976,4.65580094178224,-77695136.602647,1
"3383",-15.5196829153835,4.77193882958147,-77681383.4415142,1
"3384",-15.2974048836197,4.89763487689621,-77668408.2113971,1
"3385",-14.6521844540523,5.51991207347633,-77616927.7897285,1
"3389",-14.5649841502747,5.79734078632286,1589.74924034951,0
"3390",-13.666044681137,6.13196479706185,7221.7203547979,0
"3391",-13.9133767124935,6.01774065880926,-77517540.5268611,1
"3392",-14.2423814076301,5.78065842385197,585.030925899984,3.0182834339969e-129
"3393",-15.0041685482658,5.13500337445648,-77646736.0877751,1
"3394",-11.1054239305775,8.84830097645775,746.11185366503,2.81078409642874e-164
"3396",-15.1605553500998,4.9670738502951,-77658940.6928261,1
"3397",-14.9021410422842,4.70139000434944,804.159921130643,6.72391633365055e-177
"3405",-15.0775984719039,5.01040207782437,-77651557.7052084,1
"3407",-14.2342097417895,5.75477546838648,-77565971.1056679,1
"3408",-14.8942315101558,5.20138840777131,-77638345.4330883,1
"3412",-14.827815531948,5.1873113977403,-77630903.6625895,1
"3415",-14.8157479916992,5.43262201853171,-77635561.2703416,1
"3421",-14.1635668105718,5.75836628423736,1135.17955092591,7.46308820940306e-249
"3424",-14.861640391644,5.29068820789576,-77637800.6449625,1
"3425",-15.5299202027866,4.81613030593617,-77682617.7208406,1
"3427",-13.6740918861272,6.52145775459331,2213.00209303529,0
"3428",-15.1656267582965,5.0684964283341,-77659244.1698542,1
"3433",-10.8296290827822,9.13055440425226,953.056062522827,2.87363689694846e-209
"3434",-12.8147743272147,7.94823561043167,14.4820284512894,0.000141503124406116
"3442",-15.5084252921908,4.61783188302112,-77680249.0873783,1
"3445",-13.2837365591857,6.59096132498929,5543.38880808764,0
"3447",-15.6550397571737,4.9778903425901,-77686236.2045967,1
"3448",-12.6709127894471,7.2631926203974,3936.17395531416,0
"3456",-13.2121495873093,6.70538719157,12126.1330148096,0
"3459",-15.3948330754997,4.94255174709401,-77675723.3382986,1
"3461",-14.2924949094202,5.78924158051257,-77573887.0690432,1
"3462",-15.0778680443737,4.86430726279459,-77652274.9247199,1
"3463",-15.4277699007219,4.73070280386709,-77676218.1742628,1
"3465",-14.9413020931706,5.06933126003385,-77641207.4267464,1
"3470",-12.0766461147322,7.96800894525701,1374.2590918211,8.24176377122144e-301
"3472",-15.1780509075394,4.86309855636754,-77661062.4070379,1
"3473",-14.4321532478684,5.69051285262056,1156.71361191771,1.55877377930808e-253
"3478",-15.1316178946656,4.94598479652218,-77655309.3891721,1
"3479",-14.385145735779,5.9568915230756,1144.70478271529,6.34935299855443e-251
"3483",-15.6008374597247,4.60820972630953,-77686625.7848002,1
"3488",-14.9138169947736,5.00510970559176,-77638377.5553595,1
"3489",-15.1719715910321,4.87928423277934,-77658802.69269,1
"3491",-13.635823046523,6.69764702944036,549.720614070897,1.44799793883815e-121
"3497",-13.6179085219575,6.31253529650153,47391.0112864644,0
"3498",-15.088033396056,5.37051463100764,243.239655498054,7.73277404724712e-55
"3500",-11.1061160116659,8.76062870428419,635.697215271609,2.88229227686243e-140
"3501",-14.2388349420541,5.85759729033337,-77566064.8961818,1
"3503",-12.0378166687636,7.89233210955564,1636.01102758052,0
"3504",-15.3696486502412,4.82319257412633,-77674062.6721119,1
"3507",-15.5284942983818,4.73146859113428,-77683470.5164526,1
"3511",-15.5092353514879,4.659225723988,-77680368.9925705,1
"3514",-14.2265914605002,5.77861174140885,6551.31435568782,0
"3517",-11.7779797191181,7.74545742635998,454.450346029613,7.75546077381588e-101
"3521",-9.48004520209657,10.3721371994923,1040.44123102935,2.9105306595822e-228
"3523",-16.0638952436,4.54672265078896,-77708738.2408589,1
"3524",-10.3245748388593,9.53680460334634,1208.82086739671,7.38387602263927e-265
"3526",-14.8004104316739,5.06427784274974,1079.51119116655,9.37666433887123e-237
"3529",-15.1999019770533,4.83191120862931,-77661523.7902859,1
"3532",-14.4718612273859,5.07751609022898,196.902269530107,9.90493949892359e-45
"3537",-15.2654576509296,4.89907954173165,-77665658.9495555,1
"3542",-14.9745964641649,5.02874408992129,-77642408.7863522,1
"3543",-15.5330287284869,4.8038371900903,-77682776.1057291,1
"3548",-10.6502106419392,9.35387383185626,1238.31652582056,2.87181997526123e-271
"3550",-14.7020196766179,5.49188147621169,-77620014.2402995,1
"3551",-14.3643348742812,5.69694877059811,641.789941561146,1.36349783018374e-141
"3553",-15.8257612518298,4.62982612308365,9081.71524304273,0
"3557",-8.41380895861511,11.4110541335672,799.241139660126,7.88952977978582e-176
"3560",-14.523416134302,5.76015000733991,-77602420.9821381,1
"3563",-14.7368464131945,5.38785588233176,-77623281.4110166,1
"3564",-14.6127009085832,5.41652377363818,-77612063.4077615,1
"3570",-14.2920987804259,5.75651865769381,-77576521.6000266,1
"3571",-14.0363620046214,5.95176760473174,-77536423.4685961,1
"3575",-14.8021155772728,4.79250069824227,374.863032307008,1.63448010682628e-83
"3576",-14.7153126462916,5.61946782754129,3517.8301906372,0
"3577",-15.1942185836129,4.47707850180957,275.156399630658,8.53361366057089e-62
"3578",-12.7867395114467,6.93777399667545,1210.80482318176,2.73601428537648e-265
"3580",-14.9203256316604,5.14671586228679,-77639066.832565,1
"3585",-15.5536709841859,4.68306889024523,-77684068.6719958,1
"3589",-14.9303364323558,5.28363961058736,-77642473.164453,1
"3590",-14.1646715166042,5.70540873523624,-77556669.5042975,1
"3592",-14.7090365186884,5.5929629238347,-77624625.6468211,1
"3595",-15.1169949371321,5.20078581594336,149.27784035634,2.49349845579012e-34
"3597",-13.5590211011202,6.26199876788669,-77445799.8197651,1
"3598",-15.120112692004,5.24323160698242,472.558788529264,8.89120875801013e-105
"3599",-15.4741260357074,4.82235569648384,-77677942.4943704,1
"3600",-15.1655922671055,4.82362521614015,-77659683.5963241,1
"3601",-13.1161254956348,6.68323291746383,793.057259618824,1.74399823538481e-174
"3605",-15.0735162338049,5.20369136065426,-77654135.5813903,1
"3607",-15.2898878677059,4.77317765199851,-77667100.6723429,1
"3609",-15.408925891785,4.67408321945554,-77674247.0022285,1
"3613",-13.1162075569589,6.93267954162043,4192.99912164003,0
"3614",-15.5512889696468,4.57124349689203,-77682730.3106309,1
"3615",-15.4092015571712,4.8102043096231,-77675433.901205,1
"3617",-14.4778489950812,5.38057667010336,-77595908.7134633,1
"3620",-13.2672710344928,6.7376874392547,2480.83185210788,0
"3622",-15.3449019721638,4.92589494374708,-77671008.2326832,1
"3625",-11.0152490302384,8.81366729943004,1457.52393547572,6.64557818908144e-319
"3627",-15.3524801640384,4.88996169010686,-77672407.6392585,1
"3629",-14.5015427727601,5.61172033507282,-77599784.2723351,1
"3631",-15.052748814746,4.84763545369243,1042.26864650977,1.16620155883169e-228
"3632",-15.4604216376662,4.7384846394314,-77679001.7622003,1
"3635",-12.4434064265143,7.02695255727117,372.422437046804,5.55595937692601e-83
"3636",-15.2260227447776,4.8913612614728,-77663256.2294843,1
"3637",-15.1183052651229,5.03770297365789,-77655776.0065503,1
"3640",-21.7352970868541,3.94156247959666,61.4278529162967,4.59267377236042e-15
"3641",-13.029451438599,7.23686601968872,3321.75162242935,0
"3643",-14.6975214271205,5.85896801629401,588.217428940452,6.11848827400643e-130
"3646",-9.06856557056426,10.7637330887538,1089.18482508871,7.40477375575598e-239
"3647",-14.0983231448085,5.87556465534813,4876.11605600879,0
"3648",-14.5088173313689,5.50907957170853,-77599776.6204144,1
"3662",-14.8854515196472,5.20253877742397,-77636287.2889457,1
"3665",-15.5312642439547,4.67220817259943,-77682617.8296586,1
"3668",-14.7593857615905,4.84914901601602,438.371221610525,2.44868344686699e-97
"3669",-15.5131653007683,4.70438976688065,-77680326.6008933,1
"3671",-11.6383355804927,8.11629859305279,912.548306094385,1.83649863216019e-200
"3672",-14.0070603246723,5.85845921394449,1387.23897000295,1.24576763241145e-303
"3676",-9.28921438237996,10.6540970756407,995.485132172091,1.72043250361226e-218
"3679",-13.9824160411189,5.74845097039313,4900.87798835175,0
"3681",-15.5181571729326,4.85153114395983,-77683307.0246316,1
"3690",-14.5383472238538,5.46809429092357,-77601965.6364565,1
"3692",-14.9555115834021,5.15637926860422,-77642884.0287367,1
"3695",-14.4708923682883,5.06967438408923,315.32626443048,1.50995892770091e-70
"3696",-14.7280367160692,5.0909096619788,-77620625.7734056,1
"3697",-14.7182064327637,5.57001590161454,402.719584220516,1.40903021339594e-89
"3699",-14.8923934953489,5.08407203660396,-77636904.5078425,1
"3700",-14.4880923237767,5.11783525526531,1648.79655966161,0
"3708",-14.7152566087402,5.3104508406588,-77624035.7475296,1
"3709",-11.8484633403009,7.83056042178694,140.185029982367,2.42522561823876e-32
"3722",-16.0069289893602,4.52283299165409,-77704888.437645,1
"3724",-13.5701532911873,8.02298315404723,60.5828321666504,7.05465892993821e-15
"3725",-14.4251658925685,5.67745673892355,38018.7876022515,0
"3728",-14.3317445825844,5.57213034403987,-77575459.3945576,1
"3730",-12.0179848315473,7.99470048918591,1640.99398154229,0
"3731",-14.2167657085024,5.81869632861152,-77563372.9965314,1
"3734",-13.7302104333696,6.41820119351995,688.370605720813,1.01070052512829e-151
"3736",-13.919032236495,6.04969014153147,-77520077.9532763,1
"3737",-15.3273873354712,4.96574759964593,644.064928530824,4.3639654845258e-142
"3740",-14.9932410197081,5.7868537446415,99.163475216729,2.32495658752062e-23
"3741",-14.2357636479832,5.74573249972315,-77567974.8005393,1
"3742",-15.2280228145383,4.92890746700697,-77664714.2676489,1
"3746",-15.458857117452,4.74740234662386,-77677019.2532407,1
"3749",-14.0879137095601,5.81137108507427,-77544809.3003082,1
"3752",-12.8409277476888,7.02372074344286,855.620286700526,4.36223302911383e-188
"3756",-14.8520051556242,5.45542071370077,-77635504.3895081,1
"3757",-13.3144474837904,6.71067238736957,2771.24481310551,0
"3761",-14.979152710414,4.73450804122403,811.319953738679,1.86603955467887e-178
"3764",-15.1879566416272,5.24485846927978,1728.38372473435,0
"3769",-15.1617596029667,5.10006381464229,-77661190.727483,1
"3773",-13.7477756633862,6.04561332709666,16398.3496871657,0
"3776",-14.9862183169981,4.93779152357968,6241.12584880411,0
"3778",-15.1347070723446,4.97742977610313,-77658743.5837206,1
"3779",-15.3833969749839,4.78189582659127,-77672393.9873304,1
"3780",-14.9285822388269,4.58014703881475,582.944882819668,8.58047935057653e-129
"3781",-14.4278442888398,5.63352920722779,1439.56380078464,5.31148459285048e-315
"3782",-14.8591952833514,5.11103254063802,-77635867.3812769,1
"3783",-13.5858951012164,6.0752508740337,831.498775439417,7.65285652144709e-183
"3787",-15.5091521068501,5.15656505613647,1016.62719109627,4.3666002150865e-223
"3792",-14.7649006762808,5.31882670365776,-77626279.371024,1
"3793",-13.4485523624443,6.3805478660581,400.939160525623,3.43947221134768e-89
"3794",-12.38600391809,7.48347030963264,3817.60261334822,0
"3795",-14.2686954365044,5.72661229606634,-77570815.1527299,1
"3796",-15.1053108504036,4.91641910277566,-77652943.9774279,1
"3800",-14.9233035691643,5.02749021835833,-77638904.5332256,1
"3803",-14.1751390043196,8.04387182053998,25.7723602256485,3.84150536368325e-07
"3805",-14.2042864970584,6.1985648842519,574.499016616695,5.89747810576871e-127
"3808",-13.9049475078798,6.00188939746644,-77516189.2595385,1
"3818",-14.6265096492418,5.51383273517964,-77611190.517438,1
"3822",-15.5131028082569,4.72102465844268,-77682634.5897339,1
"3827",-21.7352970868541,8.24364419121673,21.3905231789049,3.74618295585435e-06
"3829",-14.5864834315375,5.44116540667105,-77605197.4703206,1
"3833",-14.8455697766795,5.28641025488003,-77634923.3810004,1
"3834",-15.6554556471059,4.6177102990053,-77690426.2009364,1
"3837",-15.341235558621,4.60731081227043,-77669685.6723863,1
"3840",-14.7835725058604,5.27258136862169,1570.77147107198,0
"3842",-14.8979885870407,4.8819609042976,-77636582.5998902,1
"3846",-15.0373330910875,4.89777244751318,-77648907.6809574,1
"3850",-14.8047785880845,5.24218133496051,-77632420.3484271,1
"3853",-11.0083893220014,8.78315364521726,400.708627315286,3.86078601935699e-89
"3854",-15.3752461383351,4.83685976580183,-77674389.1466708,1
"3857",-12.2695447587223,7.18055204279994,345.728992664295,3.60768053551365e-77
"3859",-14.7557941089318,5.45485645821094,-77625105.8858908,1
"3860",-13.6789073227489,6.37720999001692,4519.36282243052,0
"3861",-15.1332034249691,5.15301527055847,-77657862.6951069,1
"3866",-14.6057902409468,5.41147680434858,-77609614.291762,1
"3868",-15.3423908986319,4.88687229981894,-77671406.0939526,1
"3873",-15.1265422037857,4.86579238943753,-77655257.7672726,1
"3876",-13.7635297891416,6.26903536738895,33212.5863221715,0
"3877",-8.45444678165091,11.4065018533702,1138.8964572057,1.16170011658906e-249
"3878",-15.3627092866769,4.43311920923343,1160.61890593967,2.20815029860947e-254
"3886",-12.7313678845841,8.49593975598088,17.5401886217611,2.81298534556983e-05
"3888",-14.1128166940358,5.95211246821954,-77550849.8057773,1
"3889",-13.2918896768677,6.04383395561118,386.6543307517,4.42834509466481e-86
"3890",-15.9790184977697,4.70818287774363,1621.57820970132,0
"3891",-15.0679211179194,5.08255895852496,-77651880.3406169,1
"3895",-15.2404005195109,5.10629322310023,-77666393.8784,1
"3898",-15.5642944858629,5.0592721365971,5109.68951277388,0
"3900",-15.5262105711946,4.71009621401487,895.262757694288,1.05109818602121e-196
"3901",-13.5735516721979,6.43343105717836,7445.52405731482,0
"3902",-14.2472560732216,5.81445558263073,14259.9772858908,0
"3903",-14.970017303101,5.30704159346315,-77642480.1498057,1
"3905",-12.6685000973859,7.22319012462915,4325.15488561855,0
"3908",-15.2594787166803,5.02519134320843,-77666127.0831212,1
"3915",-14.0147698087325,5.98602373972743,-77530103.3199206,1
"3917",-15.582188285002,4.77675550271216,-77688021.3929586,1
"3937",-15.7246491958394,4.62373248081221,-77694586.5155346,1
"3939",-7.67161146665615,12.3619535561901,284.139586527589,9.40874493882212e-64
"3941",-15.2347459218703,4.64532700881848,-77661411.7696705,1
"3947",-13.6088219908354,6.56544163801217,1173.25420528219,3.96242461579222e-257
"3954",-14.8252105088459,5.25497565694016,-77634603.222429,1
"3956",-14.4942848256623,5.52400551398128,-77597448.344476,1
"3959",-14.4320076010186,5.55650581578395,1840.63292198755,0
"3960",-15.4512369360361,5.01294761538751,1989.00598227696,0
"3965",-14.2242351556776,5.77136484274461,-77562348.7464543,1
"3966",-14.0507351177558,5.47771734065757,446.533746298849,4.09708254138506e-99
"3967",-15.5202096271573,4.67657184721988,-77680654.9552325,1
"3971",-13.8261438315281,6.22572041132045,2904.98683272034,0
"3973",-15.2879556028893,5.01715015678193,-77671029.6459993,1
"3976",-15.493309929507,4.68409570384141,-77680767.9640319,1
"3978",-13.928739571838,5.84297531405442,3242.39880476777,0
"3979",-14.8647977521076,4.8761476430978,1019.19520344318,1.20770226887372e-223
"3980",-13.7379566474884,6.24715800351527,-77485308.8828347,1
"3982",-14.4970133226588,5.54555175581571,-77597015.5775404,1
"3985",-15.3597094518696,4.88778600585636,-77672365.9169912,1
"3990",-15.5653804886904,4.68109938493385,-77684749.7189572,1
"3991",-14.2884462184961,5.88432716853396,106.16976819189,6.7681340023026e-25
"3992",-13.7320859905762,6.14621976245408,-77482901.4666914,1
"4002",-13.1686710414942,7.96413461504474,23.3983354674246,1.31692440982134e-06
"4004",-14.8829555175283,5.26205550561967,-77635054.3779543,1
"4006",-14.4087207388602,5.26785844387666,361.717722040077,1.19002850996604e-80
"4009",-13.5168503705151,6.55289337152792,1667.25613339321,0
"4011",-15.1746391218914,5.0692201485223,-77659449.5210363,1
"4012",-15.1652382636467,5.09930756896713,-77658207.1387968,1
"4018",-15.6970157427258,4.9014003222256,1820.99772607798,0
"4019",-8.20012045748784,11.5503189954464,682.086614406031,2.35049586875127e-150
"4022",-15.2652086478726,4.91850189394716,-77664651.54905,1
"4029",-13.9524923101714,6.25176111049729,534.24793312374,3.3635263586378e-118
